Complaint_ID,Product_ID,Customer_ID,Complaint_Date,Complaint_Type,Resolution_Time_Days,Complaint_Status,Satisfaction_Score,Customer_Loyalty_Score,Customer_Service_Interaction,Brand_Perceived_Image,Customer_Feedback,Additional_Comments
4264,8418,3367,2024-12-05 06:32:30.412051392,Late Delivery,3.0,Pending,6.420692659737846,5.999684444616351,Negative,Average,The color was different from the online pictures. Product's okay but that's a letdown.,"Honestly, the product wasn't great. Wouldn't recommend it."
4265,10394,10264,2024-12-05 06:32:30.412051392,Damaged Product,15.0,Resolved,6.299536790282058,7.022716083396472,Positive,Good,"Took way too long to get fixed, but the service was okay I guess.",Customer service wasn't helpful. Not coming back.
4266,1088,5736,2024-12-05 06:32:30.412051392,Incorrect Product,1.0,Resolved,8.884156442948061,7.182596640170512,Neutral,Excellent,Got the wrong item... so frustrating! What a waste of time.,"Honestly, the product wasn't great. Wouldn't recommend it."
4267,654,1521,2024-12-05 06:32:30.412051392,Late Delivery,23.0,Pending,4.307554075992042,8.527073801525198,Positive,Average,The color was different from the online pictures. Product's okay but that's a letdown.,Customer service wasn't helpful. Not coming back.
4268,10069,5578,2024-12-05 06:32:30.412051392,Incorrect Product,1.0,Pending,6.611834772835221,6.063439978285656,Positive,Excellent,The color was different from the online pictures. Product's okay but that's a letdown.,The color was different from the online pictures. Product's okay but that's a letdown.
4269,1381,10161,2024-12-05 06:32:30.412051392,Quality Issue,28.0,Resolved,,4.544221117231469,Positive,Excellent,The color was different from the online pictures. Product's okay but that's a letdown.,Customer service wasn't helpful. Not coming back.
4270,536,3217,2024-12-05 06:32:30.412051392,Packaging Issue,19.0,Pending,1.5898721618421399,5.766323617697309,Positive,Average,Got the wrong item... so frustrating! What a waste of time.,Packaging was fine but the actual product had issues.
4271,6476,5619,2024-12-05 06:32:30.412051392,Damaged Product,,Resolved,9.172099846135596,8.17124895635768,Neutral,Poor,Got the wrong item... so frustrating! What a waste of time.,Customer service wasn't helpful. Not coming back.
4272,10767,5320,2024-12-05 06:32:30.412051392,Packaging Issue,3.0,Unresolved,1.1166210146934348,2.884768322405311,Negative,Average,"Took way too long to get fixed, but the service was okay I guess.",Package came way late. Not ordering from here again.
4273,1885,6592,2024-12-05 06:32:30.412051392,Late Delivery,27.0,Unresolved,8.751964357736764,4.837166604648874,Positive,Average,Got the wrong item... so frustrating! What a waste of time.,"Arrived in a damaged box, not happy. Seriously?"
4274,5047,7435,2024-12-05 06:32:30.412051392,Packaging Issue,,Unresolved,6.365829139245608,7.630788247335261,Negative,Poor,Packaging was fine but the actual product had issues.,"Resolution was fine, but the shipping took forever!"
4275,5212,6209,2024-12-05 06:32:30.412051392,Damaged Product,28.0,Unresolved,5.523168334871858,1.660129202565101,Negative,Average,"Resolution was fine, but the shipping took forever!",Packaging was fine but the actual product had issues.
4276,9881,3988,2024-12-05 06:32:30.412051392,Packaging Issue,12.0,Unresolved,1.4726705903219923,5.0136653985884365,Positive,Good,,Customer service wasn't helpful. Not coming back.
4277,3271,7204,2024-12-05 06:32:30.412051392,Damaged Product,26.0,Resolved,3.0850604006316864,6.041706324543149,Negative,Average,The color was different from the online pictures. Product's okay but that's a letdown.,"Resolution was fine, but the shipping took forever!"
4278,9355,413,2024-12-05 06:32:30.412051392,Quality Issue,4.0,Pending,1.0567959674258458,6.832935672349852,Neutral,Good,,"Took way too long to get fixed, but the service was okay I guess."
4279,10134,2346,2024-12-05 06:32:30.412051392,Quality Issue,12.0,Unresolved,3.2723319871718815,9.810206868963608,Negative,Good,"Took way too long to get fixed, but the service was okay I guess.",Packaging was fine but the actual product had issues.
4280,2287,4537,2024-12-05 06:32:30.412051392,Quality Issue,10.0,Unresolved,8.739352558403084,8.927687244928164,Neutral,Excellent,"I dunno, but the product just wasn't what I thought. Disappointed.","Resolution was fine, but the shipping took forever!"
4281,3886,2934,2024-12-05 06:32:30.412051392,Incorrect Product,28.0,Resolved,9.46191247205968,4.766978810410239,Negative,Excellent,"Resolution was fine, but the shipping took forever!",Packaging was fine but the actual product had issues.
4282,4094,661,2024-12-05 06:32:30.412051392,Packaging Issue,18.0,Pending,,7.168308154263561,Negative,Average,"I dunno, but the product just wasn't what I thought. Disappointed.",Got the wrong item... so frustrating! What a waste of time.
4283,10735,1458,2024-12-05 06:32:30.412051392,Damaged Product,7.0,Unresolved,6.839669256793912,4.705715315761068,Positive,Excellent,Package came way late. Not ordering from here again.,The color was different from the online pictures. Product's okay but that's a letdown.
4284,5662,3809,2024-12-05 06:32:30.412051392,Packaging Issue,28.0,Pending,2.365476098998442,6.309174226844968,Negative,Poor,"Resolution was fine, but the shipping took forever!","Arrived in a damaged box, not happy. Seriously?"
4285,11003,1566,2024-12-05 06:32:30.412051392,Packaging Issue,3.0,Unresolved,3.4935233673923847,8.411857450127423,Positive,Excellent,"Took way too long to get fixed, but the service was okay I guess.","Resolution was fine, but the shipping took forever!"
4286,9635,3599,2024-12-05 06:32:30.412051392,Late Delivery,10.0,Pending,7.780170860662079,2.9602098455006627,Positive,Excellent,Got the wrong item... so frustrating! What a waste of time.,Packaging was fine but the actual product had issues.
4287,7230,10361,2024-12-05 06:32:30.412051392,Damaged Product,9.0,Unresolved,9.727760677437859,3.123828790390696,Negative,Average,The color was different from the online pictures. Product's okay but that's a letdown.,Customer service wasn't helpful. Not coming back.
4288,4614,5186,2024-12-05 06:32:30.412051392,Late Delivery,17.0,Pending,1.4688456156881515,2.4470754768682763,Neutral,Excellent,"Arrived in a damaged box, not happy. Seriously?",Got the wrong item... so frustrating! What a waste of time.
4289,6545,3438,2024-12-05 06:32:30.412051392,Late Delivery,20.0,Resolved,7.458221498099198,6.0976615865590675,Negative,Good,Customer service wasn't helpful. Not coming back.,Got the wrong item... so frustrating! What a waste of time.
4290,8451,1383,2024-12-05 06:32:30.412051392,Damaged Product,23.0,Resolved,2.0333104722616437,3.32469699770398,Neutral,Average,Package came way late. Not ordering from here again.,"Arrived in a damaged box, not happy. Seriously?"
4291,5671,2588,2024-12-05 06:32:30.412051392,Packaging Issue,22.0,Unresolved,4.910403511847804,1.0530588121241142,Positive,Average,"Took way too long to get fixed, but the service was okay I guess.","Arrived in a damaged box, not happy. Seriously?"
4292,4333,3235,2024-12-05 06:32:30.412051392,Packaging Issue,20.0,Resolved,7.514406166623658,4.537836093727279,Positive,Good,,"Arrived in a damaged box, not happy. Seriously?"
4293,8111,1077,2024-12-05 06:32:30.412051392,Packaging Issue,8.0,Resolved,8.479424292612258,2.1840051678366583,Neutral,Poor,Customer service wasn't helpful. Not coming back.,"Resolution was fine, but the shipping took forever!"
4294,10745,6926,2024-12-05 06:32:30.412051392,Damaged Product,24.0,Resolved,5.165612490806699,7.384795798787445,Negative,Excellent,"Arrived in a damaged box, not happy. Seriously?",Packaging was fine but the actual product had issues.
4295,8616,10050,2024-12-05 06:32:30.412051392,Damaged Product,8.0,Pending,7.026483971839349,3.1768229574479996,Positive,Good,"Arrived in a damaged box, not happy. Seriously?","Resolution was fine, but the shipping took forever!"
4296,7938,5124,2024-12-05 06:32:30.412051392,Late Delivery,27.0,Resolved,5.503130598945779,8.484450631934465,Negative,Poor,,"Honestly, the product wasn't great. Wouldn't recommend it."
4297,229,7438,2024-12-05 06:32:30.412051392,Damaged Product,,Pending,1.9968053286791125,4.409126835199008,Neutral,Excellent,"Resolution was fine, but the shipping took forever!",Packaging was fine but the actual product had issues.
4298,1423,9915,2024-12-05 06:32:30.412051392,Packaging Issue,5.0,Pending,4.244448599968065,1.118028782457613,Negative,Excellent,Packaging was fine but the actual product had issues.,Package came way late. Not ordering from here again.
4299,5585,9366,2024-12-05 06:32:30.412051392,Packaging Issue,17.0,Unresolved,6.240957622638393,4.225396122320923,Negative,Excellent,Packaging was fine but the actual product had issues.,Package came way late. Not ordering from here again.
4300,8390,9734,2024-12-05 06:32:30.412051392,Incorrect Product,8.0,Resolved,5.821969167635079,3.4998768876681563,Neutral,Average,"Took way too long to get fixed, but the service was okay I guess.","I dunno, but the product just wasn't what I thought. Disappointed."
4301,835,5221,2024-12-05 06:32:30.412051392,Damaged Product,18.0,Resolved,4.033821720150575,2.948993079235496,Negative,Average,"Resolution was fine, but the shipping took forever!","I dunno, but the product just wasn't what I thought. Disappointed."
4302,1777,9975,2024-12-05 06:32:30.412051392,Incorrect Product,,Pending,2.1698505038324067,2.7920340097484986,Neutral,Average,"Took way too long to get fixed, but the service was okay I guess.","Honestly, the product wasn't great. Wouldn't recommend it."
4303,10006,10256,2024-12-05 06:32:30.412051392,Damaged Product,29.0,Pending,7.034301347057946,5.517789107299312,Neutral,Poor,"Resolution was fine, but the shipping took forever!",Got the wrong item... so frustrating! What a waste of time.
4304,8137,6822,2024-12-05 06:32:30.412051392,Quality Issue,20.0,Pending,7.201416921450315,3.9539794262768937,Negative,Poor,The color was different from the online pictures. Product's okay but that's a letdown.,"Took way too long to get fixed, but the service was okay I guess."
4305,8114,2749,2024-12-05 06:32:30.412051392,Incorrect Product,13.0,Pending,1.6474088715372566,4.238701279052798,Negative,Excellent,"Arrived in a damaged box, not happy. Seriously?",The color was different from the online pictures. Product's okay but that's a letdown.
4306,2116,9017,2024-12-05 06:32:30.412051392,Incorrect Product,8.0,Pending,9.301737465785084,4.95794837036294,Positive,Good,"Arrived in a damaged box, not happy. Seriously?",Got the wrong item... so frustrating! What a waste of time.
4307,6898,7846,2024-12-05 06:32:30.412051392,Damaged Product,10.0,Pending,1.1970318287662254,7.803430976232891,Negative,Good,Customer service wasn't helpful. Not coming back.,"I dunno, but the product just wasn't what I thought. Disappointed."
4308,8292,9108,2024-12-05 06:32:30.412051392,Damaged Product,28.0,Pending,2.3206210382384658,4.549971763254826,Positive,Good,Got the wrong item... so frustrating! What a waste of time.,"Resolution was fine, but the shipping took forever!"
4309,7334,8024,2024-12-05 06:32:30.412051392,Incorrect Product,22.0,Pending,5.067300426376503,6.555839787943132,Neutral,Average,Customer service wasn't helpful. Not coming back.,"I dunno, but the product just wasn't what I thought. Disappointed."
4310,6596,1262,2024-12-05 06:32:30.412051392,Quality Issue,16.0,Resolved,5.542080989155886,8.956231312666562,Positive,Excellent,Packaging was fine but the actual product had issues.,"I dunno, but the product just wasn't what I thought. Disappointed."
4311,4710,10887,2024-12-05 06:32:30.412051392,Quality Issue,5.0,Pending,4.436253671028784,9.297216432297981,Positive,Excellent,Packaging was fine but the actual product had issues.,Got the wrong item... so frustrating! What a waste of time.
4312,1658,9566,2024-12-05 06:32:30.412051392,Late Delivery,2.0,Unresolved,1.5045307120468154,,Positive,Good,"Resolution was fine, but the shipping took forever!","Arrived in a damaged box, not happy. Seriously?"
4313,6304,9575,2024-12-05 06:32:30.412051392,Late Delivery,19.0,Pending,8.310837662847476,1.250685776477324,Negative,Average,"Took way too long to get fixed, but the service was okay I guess.","Arrived in a damaged box, not happy. Seriously?"
4314,6598,5,2024-12-05 06:32:30.412051392,Incorrect Product,,Resolved,1.882013698184894,,Negative,Poor,Customer service wasn't helpful. Not coming back.,"Took way too long to get fixed, but the service was okay I guess."
4315,2590,10503,2024-12-05 06:32:30.412051392,Incorrect Product,3.0,Resolved,,4.712445357680851,Positive,Good,"I dunno, but the product just wasn't what I thought. Disappointed.",Got the wrong item... so frustrating! What a waste of time.
4316,8267,8989,2024-12-05 06:32:30.412051392,Packaging Issue,28.0,Resolved,3.66680043720006,,Negative,Poor,Got the wrong item... so frustrating! What a waste of time.,Customer service wasn't helpful. Not coming back.
4317,6848,4807,2024-12-05 06:32:30.412051392,Late Delivery,16.0,Unresolved,2.586762476908337,1.7532970770168763,Positive,Good,"Resolution was fine, but the shipping took forever!","Arrived in a damaged box, not happy. Seriously?"
4318,10184,849,2024-12-05 06:32:30.412051392,Incorrect Product,16.0,Unresolved,2.5781942083828686,9.206568446221087,Negative,Average,Packaging was fine but the actual product had issues.,"Resolution was fine, but the shipping took forever!"
4319,11128,7636,2024-12-05 06:32:30.412051392,Damaged Product,6.0,Unresolved,9.532103008323032,,Positive,Average,Package came way late. Not ordering from here again.,Customer service wasn't helpful. Not coming back.
4320,8333,6606,2024-12-05 06:32:30.412051392,Late Delivery,8.0,Unresolved,5.444614278415033,7.0488451481697565,Negative,Average,"Honestly, the product wasn't great. Wouldn't recommend it.","Took way too long to get fixed, but the service was okay I guess."
4321,4557,9635,2024-12-05 06:32:30.412051392,Quality Issue,17.0,Pending,2.755805798892487,1.3971918556977176,Neutral,Poor,"I dunno, but the product just wasn't what I thought. Disappointed.",
4322,6753,1229,2024-12-05 06:32:30.412051392,Packaging Issue,29.0,Pending,4.905450768878039,8.598171805452598,Negative,Good,Package came way late. Not ordering from here again.,Packaging was fine but the actual product had issues.
